Symbol,marketCap,trailingPE,forwardPE,pegRatio,priceToBook,trailingEps,forwardEps,bookValue,payoutRatio,beta,fiveYearAvgDividendYield,52WeekChange,averageVolume,enterpriseToRevenue,profitMargins
APD,-0.10764355316161561,-0.14912065630988794,0.029125345019869048,-0.011658562051659037,-0.1240329836253054,0.13362808249372418,0.08679132197592263,-0.04361341724664788,-0.04396045263397928,-0.5037650127740547,0.23410594315658276,-0.48646875485045343,-0.2366262236290538,0.36449289042940575,0.55556960191754
ABNB,-0.06595052734511561,-0.4267035876048528,0.16822697714182436,-0.07748970747056283,0.04985622417743797,-0.03571848302048841,-0.23174558150806665,-0.04654079407785185,-0.17220608244338015,0.2892419849483973,-1.19355948266851,-0.6279089215158118,-0.04425207881284574,0.3816413021577778,2.4046719461326433
AKAM,-0.29259302841183155,-0.22542360767347638,-0.24364457328674552,-0.05894950733217768,-0.1685280978985188,-0.17160379944514575,-0.1499195879525465,-0.04555217519682001,-0.17220608244338015,-0.8608500351403049,-1.19355948266851,-0.9874891313403363,-0.23426291672922844,-0.10190402855504326,0.1669696520457026
ALB,-0.3064496309385594,-0.9353899300287759,0.4186642313455534,20.58838468156335,-0.22847401983284132,-0.5286598110714976,-0.3069962720100182,-0.043161239759729846,-0.050649523253534376,1.1541297339263934,-0.4607754587936836,-1.9484835056735295,-0.1455740680491063,-0.6313113906344412,-1.5227375721148337
ARE,-0.27403915422875846,3.241916783823756,0.3126602856264122,-0.3074956686076308,-0.23188068284886557,-0.3030004117236433,-0.2701015159872167,-0.0415906600372297,1.142877782685198,0.2892419849483973,0.771059753754516,-0.1978264717198562,-0.2546140695414119,1.4615924407724745,-0.6450235854710775
ALGN,-0.2911098368229391,0.07705732835317441,-0.08233912219324582,-0.05814341167398703,-0.13945573456860128,-0.09529582896042826,-0.01877882149526192,-0.04454598369192574,-0.17220608244338015,1.3860031250733094,-1.19355948266851,-1.441706948751324,-0.2716251097858866,-0.25304933192837037,-0.18051765725235924
ALLE,-0.3006403122883704,-0.27068025244219185,-0.11556901087817269,-0.04739546956477825,0.006592841991257328,-0.07897326842893791,-0.11704307268470356,-0.04634294327062961,-0.11020112794742325,0.1779427571978781,-0.37865311129047025,0.5185666409383605,-0.2746806809223331,-0.24268052483679645,0.09753166597715529
LNT,-0.29189115570781965,-0.23608813103518322,-0.13101844508376112,-0.055456426146684834,-0.19694264577613016,-0.23607791354453275,-0.28106035440983107,-0.04580745460913485,-0.012591018004341679,-1.1019983619330975,0.7457913391381427,-0.2437866178736688,-0.24141840264430942,0.22690679632967511,0.14934994894265574
ALL,-0.17648621466063247,-0.4431744755713804,-0.36856997063327585,-0.12209366722377928,-0.17446253758610006,0.11118456176292497,0.2610368528954902,-0.04388229956357912,-0.10300880017212069,-1.3245968174341367,0.3099111870057028,0.5771676987763618,-0.22790129212379887,-0.865606550876736,-0.649484254932015
GOOGL,6.264887693455649,-0.28071810794204727,-0.13212422108966396,-0.09576120905621777,-0.06686873794449176,-0.051632979538691545,-0.08234008434642492,-0.04591691300114544,-0.16618801577312212,-0.021468359188469666,-1.19355948266851,-0.3196139272602308,1.1663823568434872,0.14555154068809542,0.9617149101535928
MO,-0.06560915719258509,-0.6958341802083309,-0.40604917290746956,-0.055725124699415055,-0.2658016705368015,-0.09937646909330089,-0.20654025313605376,-0.04730218622924081,-0.03047746702779148,-0.8423001638485517,3.860123440606155,-0.43925745171135366,0.15620898413623555,0.01733725299805652,2.6976645618672728
AMZN,6.007431970021235,0.29706389567331554,0.24829123178153825,-0.09065593655434359,-0.022013153980899636,-0.1650747752325496,-0.18791022781760944,-0.04601578547516662,-0.17220608244338015,0.23127363716166854,-1.19355948266851,0.43497163127876365,1.9773879839961996,-0.3752816155271165,-0.4770044757120661
AMCR,-0.290324344261597,-0.3086832652136806,-0.2656125524165787,-0.04793286667023869,-0.141708131885702,-0.3156503961355483,-0.3712881240893556,-0.047066596624386295,0.03435829586369911,-0.4342029954299799,1.4596240520506891,0.0032426665068721054,0.2457530817349559,-0.7072828425938575,-0.6255452638972453
AEE,-0.2666051147871475,-0.38096803111632604,-0.15746457393347965,-0.04229019706290408,-0.2053733517838423,-0.15528123891365542,-0.22078674308545235,-0.04491961366736228,-0.04913976436761599,-1.3616965600176432,0.5562782295153428,-0.5443153328827072,-0.23714836643899043,0.13877193605129695,0.22867571093104305
AEP,-0.16852073816837876,-0.37446537504642635,-0.1892449838317744,-0.052769440619382636,-0.2050567146321097,-0.13202159015628162,-0.18206551399221513,-0.04460838767847337,-0.026682100939579973,-1.1901102505689254,1.0174267962641559,0.03979672568324917,-0.15123797432033345,-0.05743779814310138,-0.020676468764804067
AXP,0.30247702095531326,-0.3563469409626037,-0.13716342016179062,-0.08770025247431117,-0.0669446235062846,0.21034411699172897,0.14487316561577845,-0.04501282267525911,-0.13152647011413313,0.38431007531863315,-0.37865311129047025,1.4729641271459397,-0.15907504836613176,-0.36929961143582385,0.23499508807645275
AIG,-0.18266240446025023,-0.5296481548686904,-0.3550778421504476,-0.10812134248180787,-0.23265861455749265,-0.12181998982410014,-0.1499195879525465,-0.04358891084650238,-0.11309482409121747,0.057368593801481786,0.46783877835803606,-0.23327434703367622,-0.07359477566630578,-0.8498539401029986,-1.1272235615316741
AMT,0.005396286820617112,0.2625107712447071,0.3223807709810665,-0.09683600326713863,0.5555806420200287,-0.1189635417310893,-0.15759077484837652,-0.04677183173797092,0.08587881155500204,-0.49912754495111644,0.3035940833516096,0.27754463237130655,-0.19151776144909438,1.7415502322449696,0.6087260901820061
AWK,-0.25365465233942897,-0.13331116485761782,0.04144814315977175,-0.02804917376820244,-0.18552773194033179,-0.1361022302891542,-0.19229376318665514,-0.04445129265551039,-0.04863651140564318,-0.8260690264682677,-0.11965186147264369,-0.3313831244530687,-0.26063202797690543,0.8095539948215774,0.6070905059277146
AMP,-0.18001504979478167,-0.4497462009164562,-0.29132447818071966,-0.10220997432174303,0.032093988903103596,0.8571255780520349,0.9941831433683876,-0.044524017912097695,-0.13253297394119137,0.6927016855440312,-0.04384661762352365,0.7623067889796178,-0.28918463497116925,-0.5017013019897675,0.3213837489433027
AME,-0.21566594895550317,-0.11519680508497133,-0.004524476921068405,-0.04497718259020626,-0.14043728614454967,-0.10182485317302442,-0.13421191954679929,-0.04509369908869828,-0.13347657324489037,0.2892419849483973,-0.79558195246063,-0.38428865126943285,-0.24018026447104154,0.17067595787152434,0.42739919782743135
AMGN,0.22136692996983698,0.6136649806998831,-0.22582212548180594,-0.044171086932015616,0.5995481997496861,-0.09978453310658814,0.35345639025953746,-0.046625057985047624,0.14448681275141725,-1.0324363445890228,0.6699860952890229,-0.4701142462137732,-0.20310185855555463,0.42192012970581505,-0.27121823862669275
APH,-0.07976145222546939,0.1766482663402182,0.2718058734246532,-0.061905191412210105,0.0006832354334971468,-0.2674988425676517,-0.3252610027143754,-0.04681396369156881,-0.1177499181832405,0.45387209266270795,-0.5997517391837369,0.8517264157073995,0.10198150288961552,0.19280937300930723,0.1433280250973106
ADI,0.024577612566780486,0.9695700587176403,0.19606079583940303,1.5263719537761176,-0.17085031996009858,-0.2005763443885412,-0.12471425958053357,-0.0434573278858939,0.05264316816025544,0.05504985989001237,-0.069115032239897,0.019902440054598333,-0.12591999532566367,1.3718623794030849,0.24547769625168306
ANSS,-0.2518477996236297,0.6458676156095037,0.19125205359137093,0.016017388879553555,-0.11711181928461349,-0.10549742929260975,-0.008915866914908992,-0.04382465924012673,-0.17220608244338015,0.1524366841717171,-1.19355948266851,-0.513163760644754,-0.2934701631345117,1.393796394404491,0.5598815967697623
AON,-0.09059311040404454,-0.1377140817024778,-0.08210198000856282,-0.06969744944138648,0.12588282163156714,0.17198609974272655,0.23363975683895444,-0.045780778095801514,-0.12972314490350995,-0.3020351624762378,-0.7008253976492301,-0.5985136953913737,-0.26003091679666945,0.2974944446069282,0.31506437179789315
APA,-0.3135102643508636,-0.8607746137871433,-0.4746854113812785,0.17454953499038306,-0.21577172941353345,0.04099755147751634,-0.2719279890576525,-0.04643265892558994,-0.14951776140777326,5.065833842574865,0.5183756075907828,-2.0853580279016968,0.025862376375670664,-0.6683998160004555,1.4010179719084597
AAPL,11.070688559617146,0.039771865527527005,0.2145815020638992,-0.039334512982871654,1.2899925855659722,-0.0679555400701819,-0.12690602726505643,-0.04697688096942597,-0.1412560252820532,0.4445971570168313,-0.7892648488065368,0.05147003200839622,2.7076326414370855,0.8111491959125889,0.9423109333185918
AMAT,0.1571058012520936,-0.35342233388101557,-0.1216496502133964,-0.07829580312875349,-0.024629008632144993,0.02712337502574953,-0.046175917551797695,-0.04599921851351318,-0.14016564386444544,1.1425360643690479,-0.5997517391837369,0.10984474874672627,0.0845740541911474,0.1034781119126705,1.0391077832771023
APTV,-0.28970726536534624,-0.7882212787153445,-0.4150095530218852,-0.11322661498368203,-0.2175407300983384,0.2046312208057073,-0.1192348403692264,-0.04493311071279879,-0.17220608244338015,1.7268570100592757,-0.4607754587936836,-1.5659857479377537,-0.1226524686736378,-0.8055871098274332,0.34926295166034677
ACGL,-0.21175344154564335,-0.7253046624208099,-0.33737185274813974,-0.10812134248180787,-0.20578493879085505,0.2442134300945715,-0.06736300516885203,-0.04440529684184636,-0.17220608244338015,-1.0509862158807761,-1.19355948266851,-0.13412446876506756,-0.23209323029353893,-0.5236353169911738,1.5931247770488512
ADM,-0.2529550443953137,-0.6138354804025333,-0.3659095733514861,-0.18389433435172978,-0.22873090410925626,-0.13120546212970713,-0.20398319083744373,-0.04475632588237549,-0.09283890075936178,-0.7773756143274154,0.4488874673957562,-1.52875681485972,-0.16348973420198434,-0.960321615655536,-0.8056082213469469
ANET,0.06936800516354737,0.5151854981718444,0.55657560881417,-0.058680808779447466,0.1787143615489547,-0.02062011452885981,-0.054212399061714815,-0.045788082379214216,-0.17220608244338015,0.064324795535889,-1.19355948266851,2.013145464332597,-0.20994709915396362,2.649419053166815,1.8766012662130596
AJG,-0.13859666851764516,0.6226291581974207,0.05408937862675119,-0.055725124699415055,-0.1050915344994161,-0.1271248219968345,0.01446298838666816,-0.04441318335074848,-0.07801390935146718,-0.7472320734783163,-0.3976044222527502,-0.2405612572033535,-0.2673120790453789,0.3002860465161981,-0.20735610797050213
AIZ,-0.3103590288763144,-0.5725083008901707,-0.35812792939034777,-0.07614621470691174,-0.20579632899838105,0.2760424231309777,0.24532918448974303,-0.042099683903750906,-0.13219747196654286,-1.12286696713632,-0.018578203007150303,-0.09131786460265642,-0.29628894520468957,-0.8719873552407815,-0.510533952925037
T,0.16041521075043924,-0.590766730523317,-0.40395538164126726,0.07943024732388537,-0.22235633111257935,-0.26505045848792813,-0.3172245212044583,-0.04643144154502115,-0.03844563892569407,-0.7194072665406864,3.291584111737755,0.5408511783884139,1.6823889588672643,-0.5310131220371014,-0.24921219593259222
ATO,-0.2710884680652353,-0.34822800287749534,-0.09763945259904326,-0.04847026377569913,-0.21190742307751714,-0.05979425980443674,-0.13969133875810646,-0.0430546395655764,-0.07449113232699557,-0.8701249707861816,0.3478138089302628,-0.12100043649407435,-0.26843127147352286,0.36289768933839434,0.8418711911573423
ADSK,-0.1419196865292025,0.7024873202336122,0.2284872836155185,-0.04255889561563429,0.47181498546324624,-0.13732642232901598,-0.06517123748432915,-0.04659975764105292,-0.17220608244338015,0.9987745618579599,-0.8903385072720301,0.1555772464564948,-0.23808774771389585,1.0927021884760955,0.33023069851950293
ADP,0.04078916963504907,-0.05290696197461796,0.09106830755405325,-0.03906581443014144,0.5019222945475302,0.035692719304781934,-0.002340563861340416,-0.04661902401179366,-0.04662349955775201,-0.5710082962066602,0.08249545545834294,-0.4078365381120765,-0.22754184388426588,0.1896189708272845,0.4291835459041244
AZO,-0.1718527087990871,-0.3565396253931916,-0.16646903112225114,-0.0742653248378002,-0.2658016705368015,5.761238889738317,6.026847041646966,-0.06206144359721837,-0.17220608244338015,-0.7889692838847612,-1.19355948266851,-0.3774696282825642,-0.30911477786792874,-0.3559398022986036,0.04705158831062051
AVB,-0.2400161817750835,0.11604823686106165,0.4852427534534783,-0.21560076357389568,-0.18595251117889913,-0.09529582896042826,-0.19704259316978803,-0.0428331292316478,0.06551803546851935,-0.14436125649633516,0.9479386560691294,-0.10551659078914051,-0.2745592402176773,1.7224078191528331,1.1632634971255753
AVY,-0.28672881344502826,-0.1634275861466474,-0.08535887931238106,-0.07587751615418152,-0.04066095577060923,-0.01857979446242352,-0.014760580740303297,-0.045706359092335905,-0.08300449073992737,-0.3553660424400285,-0.18914000166767025,-0.24134725537669702,-0.2872242350245831,-0.5681015474031157,-0.47804533179360154
AXON,-0.2371416194794528,2.2387980904837823,1.432951598532679,-0.00762808376070576,0.2344346551083646,-0.1818053997773273,-0.1835266924485637,-0.04585789650835443,-0.17220608244338015,-0.24870428251244736,-1.19355948266851,1.8919698175381565,-0.28120204096011686,2.527386169704445,0.1701664758154536
BKR,-0.22410438446899725,-0.4188377834243126,-0.2742269144738708,-0.11457010774733312,-0.19676523341374827,-0.2556649861823212,-0.3044392097114082,-0.04637861781425396,-0.08493363548170578,0.7390763637734143,0.7457913391381427,-0.8383905868120382,0.05487225723204254,-0.7539424745059401,-0.47559192567426906
BALL,-0.27736875035349584,-0.08782488969370375,-0.12760005525144258,-0.07507142049599086,-0.17838252675952984,-0.2466875778900015,-0.2719279890576525,-0.04601292727730947,-0.09560678785643748,-0.38550958328912754,-0.5239464953346168,0.4272816043137905,-0.23105201985634452,-0.688539229774474,1.2369389846180356
BAC,0.7380962507208346,-0.5044299979710494,-0.33763784906488636,-0.0893124437906925,-0.2300183072364912,-0.2234279291326277,-0.26754445368860674,-0.045336645906555444,-0.09774561713859654,0.6741518142522779,0.3478138089302628,0.6571750996922615,1.9920871251116685,-0.8213397206011704,0.8316116171986061
BAX,-0.28248600360794796,-0.9353899300287759,-0.3431202788617408,-0.09092463510707381,-0.1934471143672593,-0.3482955171985291,-0.2847133005507025,-0.04641572145680686,0.3565659984761197,-1.0533049497922453,0.013007315263316242,-0.4792353889590008,-0.07437117225923409,-0.6488586026355663,0.20399340632848892
BDX,-0.11824156527367037,0.3995054656635186,-0.19504611142430003,-0.06808525812500515,-0.18676011877259263,-0.1328377181828561,0.12295548877054986,-0.04247183185066893,-0.014205621257337741,-1.391840100866742,-0.32811628205772353,-1.0787404327959824,-0.23958878499504488,-0.20399689837977075,-0.4936576972103044
BRK-B,2.910864832907991,-0.5256611226442234,-0.014459646279381153,-0.0976420989253293,-0.26576890947157533,0.9477157890018065,0.3388446056960518,22.113222752417634,-0.17220608244338015,-0.4133343902267575,-1.19355948266851,0.12925290121240915,-0.09574404001087461,-1.1266213293934713,0.3395981356122621
BBY,-0.27422237696260143,-0.46057344727758504,-0.26132474735725725,-0.5055265019698025,-0.06336511364865789,-0.09978453310658814,-0.14955429333845932,-0.046443932928248666,-0.03748107074857955,1.0034120296808982,0.9795241743395959,0.22194731191190342,-0.15456897738463518,-0.9377894002450002,-0.8032291897043413
TECH,-0.3061370076062151,0.9733464185662591,0.2801765815824034,-0.031273556400965075,-0.10270586408607382,-0.29320687540474905,-0.3205121727312426,-0.04651671111442592,-0.10829295627283506,0.5211153760953133,-0.9282411291965901,-0.5741079632759429,-0.2655007384252432,1.0059631291523525,0.054857711543180886
BIIB,-0.2534121600741932,-0.2706157009406327,-0.35598870082490797,-0.03584143179737881,-0.21436317187538173,-0.012458834263114652,0.22085444534590434,-0.041436634930483655,-0.17220608244338015,-2.5674381939816056,-1.19355948266851,-1.6621662492483449,-0.2521469026982832,-0.37468341511798725,-0.13286267966141838
BLK,0.14391078464319815,-0.23838568222528414,-0.07620977523087757,-0.07937059733967437,-0.15540348500990023,1.3076282487211695,1.374089542019017,-0.03288548916740085,-0.06704718226448132,0.6277771360228946,0.36676511989254296,0.9126377499958247,-0.2854909924400263,0.5208225973485198,1.3089048404963288
BX,0.2891417954224184,0.7450882624583637,0.10774292814557893,-0.08286367852516723,0.23144494683050196,-0.22873276130536208,-0.1860837547471737,-0.046708210370854514,0.09669875023741718,1.0544241757332196,1.0490123145346226,0.6146300212454676,-0.12435275458344808,1.6733553856042338,0.4816709315191075
